"","region","Quarter","Price","QuarterEnding","pmt","principal","t_i","pti","min_inc","HAI"
"318","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"319","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"320","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"321","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"322","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"323","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"324","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"325","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"326","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"327","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"328","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"329","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"330","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"331","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"332","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"333","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"334","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"335","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"336","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"337","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"338","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"339","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"340","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"341","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"342","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"343","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"344","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"345","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"346","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"347","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"348","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"349","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"350","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"351","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"352","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"353","EL CERRITO","2017-Q1",870000,2017-01-01,3468.87037508604,696000,1000.5,4469.37037508604,178774.815003442,0.322151691421994
"354","EL DORADO HILLS","2017-Q1",580000,2017-01-01,2312.58025005736,464000,667,2979.58025005736,119183.210002294,0.538500081259875
"355","EL MONTE","2017-Q1",478000,2017-01-01,1905.88510263348,382400,549.7,2455.58510263348,98223.4041053391,0.147176965943522
"356","ELK GROVE","2017-Q1",382000,2017-01-01,1523.11319917571,305600,439.3,1962.41319917571,78496.5279670284,0.532534814813861
"357","ENCINITAS","2017-Q1",952500,2017-01-01,3797.81497962006,762000,1095.375,4893.18997962006,195727.599184802,0.201355273038815
"358","ESCONDIDO","2017-Q1",480000,2017-01-01,1913.85951728885,384000,552,2465.85951728885,98634.380691554,0.235323429627481
"359","EUREKA","2017-Q1",273250,2017-01-01,1089.50440228995,218600,314.2375,1403.74190228995,56149.6760915982,0.343991620862384
"360","EXETER","2017-Q1",222500,2017-01-01,887.153630409935,178000,255.875,1143.02863040993,45721.1452163974,0.522801373300155
"361","FAIR OAKS","2017-Q1",379900,2017-01-01,1514.74006378757,303920,436.885,1951.62506378757,78065.0025515028,0.489831595702626
"362","FAIRFIELD","2017-Q1",401000,2017-01-01,1598.87013840173,320800,461.15,2060.02013840173,82400.805536069,0.44705271383151
"363","FALLBROOK","2017-Q1",485000,2017-01-01,1933.79555392727,388000,557.75,2491.54555392727,99661.822157091,0.247484077282212
"364","FELTON","2017-Q1",597500,2017-01-01,2382.35637829185,478000,687.125,3069.48137829185,122779.255131674,0.34278130872437
"365","FOLSOM","2017-Q1",475000,2017-01-01,1893.92348065042,380000,546.25,2440.17348065042,97606.9392260169,0.555305204237921
"366","FONTANA","2017-Q1",347000,2017-01-01,1383.56094270673,277600,399.05,1782.61094270673,71304.4377082692,0.481647205614662
"367","FORESTHILL","2017-Q1",353500,2017-01-01,1409.47779033668,282800,406.525,1816.00279033668,72640.1116134674,0.425231005165987
"368","FORTUNA","2017-Q1",289257.5,2017-01-01,1153.32962358787,231406,332.646125,1485.97574858787,59439.0299435149,0.344937749167711
"369","FOUNTAIN VALLEY","2017-Q1",735000,2017-01-01,2930.59738584855,588000,845.25,3775.84738584855,151033.895433942,0.229145080071645
"370","FREMONT","2017-Q1",910000,2017-01-01,3628.35866819344,728000,1046.5,4674.85866819344,186994.346727738,0.240380168533734
"371","FRESNO","2017-Q1",215000,2017-01-01,857.249575452297,172000,247.25,1104.4995754523,44179.9830180919,0.488108495965709
"372","FULLERTON","2017-Q1",580000,2017-01-01,2312.58025005736,464000,667,2979.58025005736,119183.210002294,0.267976744129139
"373","GALT","2017-Q1",332000,2017-01-01,1323.75283279145,265600,381.8,1705.55283279145,68222.1133116582,0.472199676070042
"374","GARDEN GROVE","2017-Q1",520000,2017-01-01,2073.34781039625,416000,598,2671.34781039625,106853.91241585,0.244601814921789
"375","GARDENA","2017-Q1",465000,2017-01-01,1854.05140737357,372000,534.75,2388.80140737357,95552.0562949429,0.230820926759523
"376","GILROY","2017-Q1",670000,2017-01-01,2671.42890954902,536000,770.5,3441.92890954902,137677.156381961,0.277922998731411
"377","GLENDALE","2017-Q1",758000,2017-01-01,3022.30315438531,606400,871.7,3894.00315438531,155760.126175412,0.140197453957312
"378","GLENDORA","2017-Q1",535000,2017-01-01,2133.15592031153,428000,615.25,2748.40592031153,109936.236812461,0.332364818782501
"379","GOLD RIVER","2017-Q1",462000,2017-01-01,1842.08978539052,369600,531.3,2373.38978539052,94935.5914156207,0.55844387991521
"380","GOLETA","2017-Q1",704000,2017-01-01,2806.99395869031,563200,809.6,3616.59395869031,144663.758347612,0.229156882061826
"381","GRANITE BAY","2017-Q1",735000,2017-01-01,2930.59738584855,588000,845.25,3775.84738584855,151033.895433942,0.397254661076876
"382","GRASS VALLEY","2017-Q1",362000,2017-01-01,1443.36905262201,289600,416.3,1859.66905262201,74386.7621048803,0.250189162056192
"383","GROVER BEACH","2017-Q1",550000,2017-01-01,2192.96403022681,440000,632.5,2825.46403022681,113018.561209072,0.222162891771468
"384","HACIENDA HEIGHTS","2017-Q1",580000,2017-01-01,2312.58025005736,464000,667,2979.58025005736,119183.210002294,0.296509486486037
"385","HALF MOON BAY","2017-Q1",888500,2017-01-01,3542.63371064821,710800,1021.775,4564.40871064821,182576.348425929,0.32967256830555
"386","HANFORD","2017-Q1",222500,2017-01-01,887.153630409935,178000,255.875,1143.02863040993,45721.1452163974,0.551805425328053
"387","HAWTHORNE","2017-Q1",626000,2017-01-01,2495.99178713087,500800,719.9,3215.89178713087,128635.671485235,0.0995187343290625
"388","HAYWARD","2017-Q1",560000,2017-01-01,2232.83610350366,448000,644,2876.83610350366,115073.444140146,0.272901875308543
"389","HEALDSBURG","2017-Q1",740000,2017-01-01,2950.53342248697,592000,851,3801.53342248697,152061.336899479,0.162815989780636
"390","HEMET","2017-Q1",234000,2017-01-01,933.006514678314,187200,269.1,1202.10651467831,48084.2605871326,0.3564504835684
"391","HERCULES","2017-Q1",415000,2017-01-01,1654.69104098932,332000,477.25,2131.94104098932,85277.6416395727,0.612591596877947
"392","HESPERIA","2017-Q1",230000,2017-01-01,917.057685367573,184000,264.5,1181.55768536757,47262.3074147029,0.490916487007279
"393","HIDDEN VALLEY LAKE","2017-Q1",278000,2017-01-01,1108.44363709646,222400,319.7,1428.14363709646,57125.7454838583,0.505549248690001
"394","HIGHLAND","2017-Q1",313000,2017-01-01,1247.99589356544,250400,359.95,1607.94589356544,64317.8357426175,0.436649966070941
"395","HILLSBOROUGH","2017-Q1",4185000,2017-01-01,16686.4626663621,3348000,4812.75,21499.2126663621,859968.506654486,0
"396","HOLLISTER","2017-Q1",505000,2017-01-01,2013.53970048098,404000,580.75,2594.28970048098,103771.588019239,0.300055352226113
"397","HUNTINGTON BEACH","2017-Q1",715000,2017-01-01,2850.85323929485,572000,822.25,3673.10323929485,146924.129571794,0.252494478478511
"398","IMPERIAL BEACH","2017-Q1",517000,2017-01-01,2061.3861884132,413600,594.55,2655.9361884132,106237.447536528,0.15884416751906
"399","INDIAN WELLS","2017-Q1",7e+05,2017-01-01,2791.04512937957,560000,805,3596.04512937957,143841.805175183,0.269512991832277
"400","INDIO","2017-Q1",281000,2017-01-01,1120.40525907951,224800,323.15,1443.55525907951,57742.2103631805,0.448596394703002
"401","IRVINE","2017-Q1",785000,2017-01-01,3129.9577522328,628000,902.75,4032.7077522328,161308.310089312,0.257240365199636
"402","JAMUL","2017-Q1",615696,2017-01-01,2454.90760282641,492556.8,708.0504,3162.95800282641,126518.320113056,0.482789409451531
"403","JOSHUA TREE","2017-Q1",155000,2017-01-01,618.017135791191,124000,178.25,796.267135791191,31850.6854316476,0.622625548905763
"404","KELSEYVILLE","2017-Q1",225000,2017-01-01,897.121648729148,180000,258.75,1155.87164872915,46234.8659491659,0.504598114021113
"405","KINGSBURG","2017-Q1",280000,2017-01-01,1116.41805175183,224000,322,1438.41805175183,57536.7220700731,0.524215469481119
"406","LA HABRA","2017-Q1",472500,2017-01-01,1883.95546233121,378000,543.375,2427.33046233121,97093.2184932484,0.331547313501394
"407","LA MESA","2017-Q1",485000,2017-01-01,1933.79555392727,388000,557.75,2491.54555392727,99661.822157091,0.270527727630935
"408","LA MIRADA","2017-Q1",540000,2017-01-01,2153.09195694996,432000,621,2774.09195694996,110963.678277998,0.365032553553544
"409","LA PUENTE","2017-Q1",415000,2017-01-01,1654.69104098932,332000,477.25,2131.94104098932,85277.6416395727,0.298091867050534
"410","LA QUINTA","2017-Q1",429000,2017-01-01,1710.51194357691,343200,493.35,2203.86194357691,88154.4777430763,0.431147349093521
"411","LA VERNE","2017-Q1",573500,2017-01-01,2286.66340242741,458800,659.525,2946.18840242741,117847.536097096,0.343615021132738
"412","LADERA RANCH","2017-Q1",618000,2017-01-01,2464.09412850939,494400,710.7,3174.79412850939,126991.765140376,0.578348722710583
"413","LAFAYETTE","2017-Q1",1322500,2017-01-01,5273.08169086355,1058000,1520.875,6793.95669086355,271758.267634542,0.251258587936605
"414","LAGUNA BEACH","2017-Q1",1929500,2017-01-01,7693.3165387684,1543600,2218.925,9912.24153876841,396489.661550736,0.16800944052879
"415","LAGUNA HILLS","2017-Q1",647500,2017-01-01,2581.7167446761,518000,744.625,3326.3417446761,133053.669787044,0.358806505873313
"416","LAGUNA NIGUEL","2017-Q1",705000,2017-01-01,2810.981166018,564000,810.75,3621.731166018,144869.24664072,0.356651140090749
"417","LAKE ARROWHEAD","2017-Q1",345000,2017-01-01,1375.58652805136,276000,396.75,1772.33652805136,70893.4611220544,0.479094665088037
"418","LAKE ELSINORE","2017-Q1",337000,2017-01-01,1343.68886942988,269600,387.55,1731.23886942988,69249.5547771952,0.480519057852453
"419","LAKE FOREST","2017-Q1",635000,2017-01-01,2531.87665308004,508000,730.25,3262.12665308004,130485.066123202,0.34591892086408
"420","LAKESIDE","2017-Q1",439500,2017-01-01,1752.3776205176,351600,505.425,2257.8026205176,90312.1048207041,0.372763974747626
"421","LAKEWOOD","2017-Q1",545000,2017-01-01,2173.02799358838,436000,626.75,2799.77799358838,111991.119743535,0.332874112090548
"422","LANCASTER","2017-Q1",230000,2017-01-01,917.057685367573,184000,264.5,1181.55768536757,47262.3074147029,0.529713305338317
"423","LATHROP","2017-Q1",368000,2017-01-01,1467.29229658812,294400,423.2,1890.49229658812,75619.6918635247,0.436564624976111
"424","LEMON GROVE","2017-Q1",417000,2017-01-01,1662.66545564469,333600,479.55,2142.21545564469,85688.6182257875,0.304571080866886
"425","LEMOORE","2017-Q1",233250,2017-01-01,930.01610918255,186600,268.2375,1198.25360918255,47930.144367302,0.525212072992601
"426","LINCOLN","2017-Q1",412000,2017-01-01,1642.72941900626,329600,473.8,2116.52941900626,84661.1767602505,0.447086648364428
"427","LITTLEROCK","2017-Q1",230000,2017-01-01,917.057685367573,184000,264.5,1181.55768536757,47262.3074147029,0.539634575074539
"428","LIVERMORE","2017-Q1",695000,2017-01-01,2771.10909274115,556000,799.25,3570.35909274115,142814.363709646,0.365262706824309
"429","LODI","2017-Q1",291000,2017-01-01,1160.27733235636,232800,334.65,1494.92733235636,59797.0932942546,0.433632657665568
"430","LOMPOC","2017-Q1",331000,2017-01-01,1319.76562546377,264800,380.65,1700.41562546377,68016.6250185508,0.366147963316501
"431","LONG BEACH","2017-Q1",490000,2017-01-01,1953.7315905657,392000,563.5,2517.2315905657,100689.263622628,0.260841349475954
"432","LOOMIS","2017-Q1",636000,2017-01-01,2535.86386040773,508800,731.4,3267.26386040773,130690.554416309,0.241131181301067
"433","LOS ALTOS","2017-Q1",2810000,2017-01-01,11204.0525907951,2248000,3231.5,14435.5525907951,577422.103631806,0
"434","LOS ANGELES","2017-Q1",318625,2017-01-01,1270.42393478367,254900,366.41875,1636.84268478367,65473.7073913466,0.419459668646955
"435","LOS BANOS","2017-Q1",318625,2017-01-01,1270.42393478367,254900,366.41875,1636.84268478367,65473.7073913466,0.367927861640436
"436","LOS GATOS","2017-Q1",1690000,2017-01-01,6738.38038378782,1352000,1943.5,8681.88038378782,347275.215351513,0.210749539371159
"437","LOS OSOS","2017-Q1",533000,2017-01-01,2125.18150565616,426400,612.95,2738.13150565616,109525.260226246,0.243907466088554
"438","MADERA","2017-Q1",209750,2017-01-01,836.31673698195,167800,241.2125,1077.52923698195,43101.169479278,0.498133542551633
"439","MANHATTAN BEACH","2017-Q1",2434375,2017-01-01,9706.35783833342,1947500,2799.53125,12505.8890883334,500235.563533337,0
"440","MANTECA","2017-Q1",361000,2017-01-01,1439.38184529432,288800,415.15,1854.53184529432,74181.2738117729,0.42454137954255
"441","MARINA","2017-Q1",509250,2017-01-01,2030.48533162364,407400,585.6375,2616.12283162364,104644.913264946,0.212175624907363
"442","MARIPOSA","2017-Q1",295000,2017-01-01,1176.2261616671,236000,339.25,1515.4761616671,60619.0464666842,0.327416422348403
"443","MARTINEZ","2017-Q1",589000,2017-01-01,2348.46511600653,471200,677.35,3025.81511600652,121032.604640261,0.32783186470214
"444","MARYSVILLE","2017-Q1",222000,2017-01-01,885.160026746093,177600,255.3,1140.46002674609,45618.4010698437,0.434926886400179
"445","MCKINLEYVILLE","2017-Q1",3e+05,2017-01-01,1196.16219830553,240000,345,1541.16219830553,61646.4879322212,0.42609910856469
"446","MENIFEE","2017-Q1",340000,2017-01-01,1355.65049141293,272000,391,1746.65049141293,69866.0196565174,0.419315768193588
"447","MENLO PARK","2017-Q1",1830000,2017-01-01,7296.58940966374,1464000,2104.5,9401.08940966373,376043.576386549,0.21325092892663
"448","MERCED","2017-Q1",217900,2017-01-01,868.812476702584,174320,250.585,1119.39747670258,44775.8990681033,0.485012890137796
"449","MILL VALLEY","2017-Q1",1450000,2017-01-01,5781.4506251434,1160000,1667.5,7448.9506251434,297958.025005736,0.27121949418339
"450","MILLBRAE","2017-Q1",1327250,2017-01-01,5292.02092567005,1061800,1526.3375,6818.35842567005,272734.337026802,0.120571683070537
"451","MILPITAS","2017-Q1",844000,2017-01-01,3365.20298456623,675200,970.6,4335.80298456623,173432.119382649,0.261618505215101
"452","MISSION VIEJO","2017-Q1",650000,2017-01-01,2591.68476299532,520000,747.5,3339.18476299532,133567.390519813,0.360554508197396
"453","MODESTO","2017-Q1",252500,2017-01-01,1006.76985024049,202000,290.375,1297.14485024049,51885.7940096195,0.490596498890451
"454","MONROVIA","2017-Q1",618000,2017-01-01,2464.09412850939,494400,710.7,3174.79412850939,126991.765140376,0.250339202830564
"455","MONTCLAIR","2017-Q1",388500,2017-01-01,1549.03004680566,310800,446.775,1995.80504680566,79832.2018722265,0.251504397727361
"456","MONTEREY","2017-Q1",7e+05,2017-01-01,2791.04512937957,560000,805,3596.04512937957,143841.805175183,0.157274651144544
"457","MONTEREY PARK","2017-Q1",590000,2017-01-01,2352.45232333421,472000,678.5,3030.95232333421,121238.092933368,0.20396742092706
"458","MOORPARK","2017-Q1",655999.5,2017-01-01,2615.60601335776,524799.6,754.399425,3370.00543835776,134800.217534311,0.344986271243387
"459","MORAGA","2017-Q1",1223517.5,2017-01-01,4878.41794155096,978814,1407.045125,6285.46306655096,251418.522662038,0.267591232449455
"460","MORENO VALLEY","2017-Q1",290000,2017-01-01,1156.29012502868,232000,333.5,1489.79012502868,59591.6050011472,0.478252082020462
"461","MORGAN HILL","2017-Q1",834879,2017-01-01,3328.83566653041,667903.2,960.11085,4288.94651653041,171557.860661216,0.263836485920294
"462","MORRO BAY","2017-Q1",624950,2017-01-01,2491.8052194368,499960,718.6925,3210.4977194368,128419.908777472,0.134865681044797
"463","MOUNTAIN HOUSE","2017-Q1",531500,2017-01-01,2119.20069466463,425200,611.225,2730.42569466463,109217.027786585,0.480453917917481
"464","MOUNTAIN VIEW","2017-Q1",1420000,2017-01-01,5661.83440531284,1136000,1633,7294.83440531284,291793.376212514,0.154206812081253
"465","MURRIETA","2017-Q1",392500,2017-01-01,1564.9788761164,314000,451.375,2016.3538761164,80654.1550446561,0.463464548126553
"466","NAPA","2017-Q1",647500,2017-01-01,2581.7167446761,518000,744.625,3326.3417446761,133053.669787044,0.214582258992532
"467","NATIONAL CITY","2017-Q1",390000,2017-01-01,1555.01085779719,312000,448.5,2003.51085779719,80140.4343118876,0.23198790179788
"468","NEVADA CITY","2017-Q1",415000,2017-01-01,1654.69104098932,332000,477.25,2131.94104098932,85277.6416395727,0.321644587798156
"469","NEWARK","2017-Q1",710000,2017-01-01,2830.91720265642,568000,816.5,3647.41720265642,145896.688106257,0.252283126094595
"470","NEWMAN","2017-Q1",270500,2017-01-01,1078.53958213882,216400,311.075,1389.61458213882,55584.5832855528,0.395610184616462
"471","NEWPORT BEACH","2017-Q1",1860375,2017-01-01,7417.70083224217,1488300,2139.43125,9557.13208224217,382285.283289687,0.154194595591519
"472","NIPOMO","2017-Q1",555000,2017-01-01,2212.90006686523,444000,638.25,2851.15006686523,114046.002674609,0.248972526390883
"473","NORCO","2017-Q1",522500,2017-01-01,2083.31582871547,418000,600.875,2684.19082871547,107367.633148619,0.391087788475948
"474","NORTH HIGHLANDS","2017-Q1",211000,2017-01-01,841.300746141556,168800,242.65,1083.95074614156,43358.0298456623,0.495207742145287
